temperature,rpm,pressure,vibration,operating_hours,failure,hdf,osf,twf,pwf,rnf,failure_type
76.5,1459,27.4,0.32,3877,0,0,0,0,0,0,Normal
76.9,1472,27.9,0.36,3930,0,0,0,0,0,0,Normal
74.3,1429,28.0,0.31,4062,0,0,0,0,0,0,Normal
73.6,1388,27.5,0.27,4090,0,0,0,0,0,0,Normal
77.5,1573,25.4,0.27,4144,0,0,0,0,0,0,Normal
76.1,1588,25.5,0.29,4126,0,0,0,0,0,0,Normal
74.5,1511,27.3,0.34,4209,0,0,0,0,0,0,Normal
78.1,1495,27.8,0.35,4174,0,0,0,0,0,0,Normal
75.8,1394,29.1,0.35,4228,0,0,0,0,0,0,Normal
74.4,2151,23.5,0.14,184,0,0,0,0,0,0,Normal
72.6,1501,26.6,0.2,239,0,0,0,0,0,0,Normal
75.7,1301,27.9,0.16,231,0,0,0,0,0,0,Normal
75.2,1657,25.6,0.22,341,0,0,0,0,0,0,Normal
72.3,1333,29.9,0.23,481,0,0,0,0,0,0,Normal
74.1,1484,27.7,0.16,392,0,0,0,0,0,0,Normal
73.8,1430,27.1,0.25,418,0,0,0,0,0,0,Normal
75.0,1665,25.3,0.3,460,0,0,0,0,0,0,Normal
71.7,1501,27.9,0.25,713,0,0,0,0,0,0,Normal
74.2,1496,26.9,0.21,641,0,0,0,0,0,0,Normal
74.9,1595,27.5,0.2,661,0,0,0,0,0,0,Normal
70.8,1208,30.0,0.21,735,0,0,0,0,0,0,Normal
71.7,1596,26.0,0.19,781,0,0,0,0,0,0,Normal
70.2,1446,28.4,0.23,775,0,0,0,0,0,0,Normal
72.9,1466,27.2,0.17,819,0,0,0,0,0,0,Normal
74.4,1848,23.8,0.15,894,0,0,0,0,0,0,Normal
75.7,1484,28.1,0.23,923,0,0,0,0,0,0,Normal
73.2,1493,27.4,0.23,996,0,0,0,0,0,0,Normal
75.6,1504,24.7,0.2,1071,0,0,0,0,0,0,Normal
71.1,1538,26.3,0.18,1042,0,0,0,0,0,0,Normal
70.8,1341,30.9,0.24,1260,0,0,0,0,0,0,Normal
73.1,1535,25.3,0.19,1205,0,0,0,0,0,0,Normal
74.2,1389,26.5,0.23,1161,0,0,0,0,0,0,Normal
73.6,1393,27.7,0.3,1139,0,0,0,0,0,0,Normal
70.6,1399,31.0,0.26,1323,1,0,0,0,1,0,Power Failure
73.6,1469,27.4,0.18,1429,0,0,0,0,0,0,Normal
71.7,1582,26.9,0.19,1515,0,0,0,0,0,0,Normal
75.0,1793,24.6,0.25,1523,0,0,0,0,0,0,Normal
74.6,1452,27.5,0.19,1536,0,0,0,0,0,0,Normal
72.8,1376,29.7,0.16,1559,0,0,0,0,0,0,Normal
73.3,1552,27.6,0.27,1641,0,0,0,0,0,0,Normal
72.7,1622,26.3,0.26,1648,0,0,0,0,0,0,Normal
74.2,1419,27.7,0.27,1717,0,0,0,0,0,0,Normal
75.6,1440,27.3,0.26,1860,0,0,0,0,0,0,Normal
72.8,1643,26.1,0.25,1850,0,0,0,0,0,0,Normal
75.2,1510,27.4,0.23,1976,0,0,0,0,0,0,Normal
73.7,1468,27.2,0.28,2022,0,0,0,0,0,0,Normal
73.3,1429,29.8,0.32,1967,0,0,0,0,0,0,Normal
74.4,1478,27.9,0.24,2017,0,0,0,0,0,0,Normal
72.9,1276,32.2,0.22,2208,0,0,0,0,0,0,Normal
73.7,1486,27.0,0.22,2146,0,0,0,0,0,0,Normal
72.7,1476,29.1,0.23,2227,0,0,0,0,0,0,Normal
77.5,1431,26.1,0.27,2370,0,0,0,0,0,0,Normal
74.8,1402,26.0,0.18,2412,0,0,0,0,0,0,Normal
73.8,1433,26.9,0.29,2405,0,0,0,0,0,0,Normal
75.2,2874,19.2,0.3,2481,1,0,0,0,1,0,Power Failure
74.5,1511,25.9,0.2,2474,0,0,0,0,0,0,Normal
74.4,1456,26.8,0.23,2566,0,0,0,0,0,0,Normal
75.5,1550,26.4,0.28,2469,0,0,0,0,0,0,Normal
75.8,2182,23.6,0.27,2603,0,0,0,0,0,0,Normal
74.2,1619,26.6,0.3,2543,0,0,0,0,0,0,Normal
74.3,1586,26.5,0.27,2693,0,0,0,0,0,0,Normal
74.8,1499,28.3,0.33,2730,0,0,0,0,0,0,Normal
71.9,1419,27.5,0.27,2905,0,0,0,0,0,0,Normal
73.4,1497,26.8,0.25,2968,0,0,0,0,0,0,Normal
77.8,1520,25.4,0.24,2963,0,0,0,0,0,0,Normal
78.4,1478,29.2,0.32,3026,0,0,0,0,0,0,Normal
75.6,1380,26.0,0.29,3103,0,0,0,0,0,0,Normal
76.7,1570,25.6,0.32,3093,0,0,0,0,0,0,Normal
76.4,1468,28.4,0.32,3158,0,0,0,0,0,0,Normal
80.6,1833,25.5,0.21,3320,0,0,0,0,0,0,Normal
77.5,1323,30.7,0.25,3251,0,0,0,0,0,0,Normal
75.8,1583,26.5,0.26,3327,0,0,0,0,0,0,Normal
74.6,1556,26.6,0.27,3372,0,0,0,0,0,0,Normal
73.7,1548,25.1,0.28,3602,0,0,0,0,0,0,Normal
76.4,1324,30.8,0.34,3513,0,0,0,0,0,0,Normal
75.0,1568,26.3,0.35,3577,0,0,0,0,0,0,Normal
74.0,1685,25.2,0.29,3597,0,0,0,0,0,0,Normal
75.4,1582,25.9,0.3,3657,0,0,0,0,0,0,Normal
74.8,1463,27.0,0.28,3696,0,0,0,0,0,0,Normal
79.2,1584,26.5,0.31,3747,0,0,0,0,0,0,Normal
78.0,1347,29.2,0.32,3694,0,0,0,0,0,0,Normal
76.7,1459,25.5,0.35,3842,0,0,0,0,0,0,Normal
79.0,1420,28.1,0.35,3856,0,0,0,0,0,0,Normal
77.1,1404,26.5,0.22,3927,0,0,0,0,0,0,Normal
75.7,1470,26.0,0.31,3934,0,0,0,0,0,0,Normal
79.5,1326,28.1,0.37,4014,0,0,0,0,0,0,Normal
77.8,1459,28.6,0.3,4060,0,0,0,0,0,0,Normal
75.4,1530,25.5,0.37,3963,0,0,0,0,0,0,Normal
76.3,1505,26.9,0.31,4144,0,0,0,0,0,0,Normal
75.5,1611,26.3,0.33,4110,0,0,0,0,0,0,Normal
74.8,1515,26.2,0.28,4253,0,0,0,0,0,0,Normal
78.4,1804,26.1,0.28,4264,0,0,0,0,0,0,Normal
80.1,1464,29.5,0.36,4404,0,0,0,0,0,0,Normal
75.0,1390,28.4,0.37,4403,0,0,0,0,0,0,Normal
74.9,1442,28.6,0.2,176,0,0,0,0,0,0,Normal
73.3,1529,27.3,0.15,304,0,0,0,0,0,0,Normal
73.6,1610,26.8,0.21,298,0,0,0,0,0,0,Normal
73.4,1543,25.5,0.26,327,0,0,0,0,0,0,Normal
73.2,1445,26.7,0.28,409,0,0,0,0,0,0,Normal
74.5,1893,24.5,0.2,565,0,0,0,0,0,0,Normal
73.2,1415,26.1,0.14,565,0,0,0,0,0,0,Normal
74.9,1564,25.5,0.25,608,0,0,0,0,0,0,Normal
74.5,1479,26.8,0.2,755,0,0,0,0,0,0,Normal
74.0,1426,27.8,0.25,619,0,0,0,0,0,0,Normal
73.1,1428,25.3,0.23,656,0,0,0,0,0,0,Normal
73.6,1620,25.8,0.18,739,0,0,0,0,0,0,Normal
75.6,1715,25.6,0.22,845,0,0,0,0,0,0,Normal
75.4,1732,23.9,0.27,760,0,0,0,0,0,0,Normal
73.4,1391,31.7,0.21,933,0,0,0,0,0,0,Normal
75.2,1924,21.7,0.18,830,0,0,0,0,0,0,Normal
76.2,2027,25.2,0.16,934,0,0,0,0,0,0,Normal
72.7,1617,25.8,0.19,1006,0,0,0,0,0,0,Normal
75.8,1497,26.3,0.21,991,0,0,0,0,0,0,Normal
74.2,1448,25.8,0.26,1042,0,0,0,0,0,0,Normal
75.9,1401,28.0,0.18,1169,0,0,0,0,0,0,Normal
74.0,1620,26.3,0.29,1240,0,0,0,0,0,0,Normal
72.4,1466,27.9,0.18,1100,0,0,0,0,0,0,Normal
72.9,1373,28.4,0.33,1252,0,0,0,0,0,0,Normal
75.6,1592,25.2,0.3,1276,0,0,0,0,0,0,Normal
75.8,1553,28.6,0.24,1344,0,0,0,0,0,0,Normal
74.1,1569,26.3,0.17,1379,0,0,0,0,0,0,Normal
76.4,1709,27.0,0.24,1369,0,0,0,0,0,0,Normal
73.0,1549,25.5,0.22,1567,0,0,0,0,0,0,Normal
75.3,1443,27.6,0.19,1586,0,0,0,0,0,0,Normal
73.4,1675,25.8,0.25,1561,0,0,0,0,0,0,Normal
74.3,1623,24.1,0.21,1580,0,0,0,0,0,0,Normal
75.4,1365,28.1,0.22,1611,0,0,0,0,0,0,Normal
74.1,1759,25.1,0.24,1607,0,0,0,0,0,0,Normal
74.8,1516,26.4,0.23,1792,0,0,0,0,0,0,Normal
77.0,1499,24.5,0.34,1909,0,0,0,0,0,0,Normal
74.6,1775,26.1,0.23,1933,0,0,0,0,0,0,Normal
77.0,1473,26.6,0.27,1979,0,0,0,0,0,0,Normal
74.0,1296,29.5,0.26,2028,0,0,0,0,0,0,Normal
76.6,1803,24.1,0.27,2017,0,0,0,0,0,0,Normal
77.8,1563,23.4,0.28,2072,0,0,0,0,0,0,Normal
72.2,1831,24.1,0.3,2184,0,0,0,0,0,0,Normal
74.7,1958,24.0,0.27,2284,0,0,0,0,0,0,Normal
76.8,1809,24.3,0.27,2356,0,0,0,0,0,0,Normal
75.7,1482,27.7,0.27,2313,0,0,0,0,0,0,Normal
76.4,1332,29.1,0.26,2330,0,0,0,0,0,0,Normal
74.8,1437,27.8,0.23,2422,0,0,0,0,0,0,Normal
75.8,1698,24.2,0.27,2558,0,0,0,0,0,0,Normal
75.5,1274,28.3,0.28,2448,0,0,0,0,0,0,Normal
77.7,1622,24.7,0.29,2578,0,0,0,0,0,0,Normal
76.4,1564,24.7,0.28,2657,0,0,0,0,0,0,Normal
76.7,1368,29.0,0.27,2629,0,0,0,0,0,0,Normal
75.7,1539,25.9,0.28,2707,0,0,0,0,0,0,Normal
75.6,1357,29.2,0.26,2828,0,0,0,0,0,0,Normal
75.7,1433,28.3,0.29,2855,0,0,0,0,0,0,Normal
77.0,1650,25.8,0.28,2929,0,0,0,0,0,0,Normal
75.8,1503,28.4,0.29,3036,0,0,0,0,0,0,Normal
76.9,1318,30.0,0.33,2978,0,0,0,0,0,0,Normal
79.6,1678,26.5,0.26,2948,0,0,0,0,0,0,Normal
78.0,1574,25.2,0.31,3068,0,0,0,0,0,0,Normal
76.4,1529,25.9,0.29,3115,0,0,0,0,0,0,Normal
78.7,1669,27.7,0.37,3204,0,0,0,0,0,0,Normal
76.5,1570,24.7,0.29,3226,0,0,0,0,0,0,Normal
74.2,1541,27.0,0.33,3310,0,0,0,0,0,0,Normal
75.8,1680,25.7,0.3,3319,0,0,0,0,0,0,Normal
74.5,1935,23.0,0.25,3472,0,0,0,0,0,0,Normal
76.6,1596,27.7,0.28,3650,0,0,0,0,0,0,Normal
77.4,1498,25.3,0.34,3528,0,0,0,0,0,0,Normal
80.1,1676,24.3,0.29,3600,0,0,0,0,0,0,Normal
78.3,1351,27.5,0.22,3607,0,0,0,0,0,0,Normal
77.5,1472,28.3,0.31,3608,0,0,0,0,0,0,Normal
79.3,1439,26.2,0.27,3732,0,0,0,0,0,0,Normal
74.6,1410,30.4,0.32,3768,0,0,0,0,0,0,Normal
77.9,1440,28.9,0.38,3704,0,0,0,0,0,0,Normal
78.8,1591,26.0,0.35,3999,0,0,0,0,0,0,Normal
75.6,1533,26.7,0.38,3977,0,0,0,0,0,0,Normal
79.4,1700,25.0,0.3,3998,0,0,0,0,0,0,Normal
78.4,1798,23.1,0.31,4030,0,0,0,0,0,0,Normal
77.2,1394,30.3,0.28,4129,0,0,0,0,0,0,Normal
78.8,1341,28.2,0.3,4169,0,0,0,0,0,0,Normal
81.1,1697,23.2,0.29,4204,0,0,0,0,0,0,Normal
78.0,1419,27.7,0.28,4332,0,0,0,0,0,0,Normal
78.0,2001,21.9,0.39,4439,0,0,0,0,0,0,Normal
77.2,1501,29.7,0.25,4512,1,0,1,0,0,0,Overstrain Failure
76.4,1623,26.0,0.39,4408,0,0,0,0,0,0,Normal
78.8,1628,26.1,0.39,4516,0,0,0,0,0,0,Normal
76.3,1491,26.6,0.36,4601,0,0,0,0,0,0,Normal
77.8,1517,26.0,0.29,4582,0,0,0,0,0,0,Normal
76.8,1525,26.9,0.28,4628,0,0,0,0,0,0,Normal
78.6,1668,24.6,0.32,4777,0,0,0,0,0,0,Normal
75.2,1312,29.9,0.23,245,0,0,0,0,0,0,Normal
76.3,1278,29.3,0.2,302,0,0,0,0,0,0,Normal
74.1,1330,30.0,0.16,323,0,0,0,0,0,0,Normal
74.5,1530,26.9,0.25,413,0,0,0,0,0,0,Normal
73.5,1428,29.1,0.28,459,0,0,0,0,0,0,Normal
74.3,1480,28.8,0.2,542,0,0,0,0,0,0,Normal
75.8,1616,25.6,0.22,539,0,0,0,0,0,0,Normal
76.4,1547,27.6,0.15,627,0,0,0,0,0,0,Normal
73.9,2194,21.8,0.2,746,0,0,0,0,0,0,Normal
76.8,2000,22.5,0.24,709,0,0,0,0,0,0,Normal
77.6,1336,31.9,0.23,699,1,0,0,0,1,0,Power Failure
76.3,1542,26.0,0.2,824,0,0,0,0,0,0,Normal
78.4,1693,23.2,0.21,937,0,0,0,0,0,0,Normal
74.5,1461,29.4,0.2,781,0,0,0,0,0,0,Normal
74.0,1565,25.7,0.21,944,0,0,0,0,0,0,Normal
73.2,1403,29.6,0.24,1050,0,0,0,0,0,0,Normal
78.1,1629,24.8,0.15,963,0,0,0,0,0,0,Normal
77.1,1534,25.5,0.22,1081,0,0,0,0,0,0,Normal
76.0,1553,28.3,0.24,1073,0,0,0,0,0,0,Normal
76.4,1563,27.0,0.21,1117,0,0,0,0,0,0,Normal
74.3,1634,24.4,0.21,1185,0,0,0,0,0,0,Normal
79.7,1445,28.1,0.21,1187,0,0,0,0,0,0,Normal
76.3,1642,25.4,0.22,1240,0,0,0,0,0,0,Normal
76.3,1686,25.2,0.24,1335,0,0,0,0,0,0,Normal
77.4,1393,27.3,0.24,1545,0,0,0,0,0,0,Normal
77.1,1433,29.1,0.16,1528,0,0,0,0,0,0,Normal
76.8,1507,26.0,0.27,1636,0,0,0,0,0,0,Normal
75.5,1389,28.4,0.23,1663,0,0,0,0,0,0,Normal
77.4,1408,28.4,0.32,1645,0,0,0,0,0,0,Normal
79.7,1725,25.9,0.2,1733,0,0,0,0,0,0,Normal
78.8,1926,25.2,0.21,1830,0,0,0,0,0,0,Normal
79.2,1509,27.7,0.24,1854,0,0,0,0,0,0,Normal
76.1,1545,26.0,0.27,1917,0,0,0,0,0,0,Normal
75.4,1533,27.3,0.18,1971,0,0,0,0,0,0,Normal
76.7,1455,26.7,0.22,2107,0,0,0,0,0,0,Normal
77.0,1335,31.3,0.28,2063,0,0,0,0,0,0,Normal
78.6,1523,29.9,0.22,2063,0,0,0,0,0,0,Normal
74.3,1460,29.6,0.31,2113,0,0,0,0,0,0,Normal
79.2,1554,26.5,0.24,2101,0,0,0,0,0,0,Normal
76.7,1419,28.0,0.23,2309,0,0,0,0,0,0,Normal
76.3,1442,26.2,0.29,2367,0,0,0,0,0,0,Normal
75.3,1507,27.6,0.33,2329,0,0,0,0,0,0,Normal
74.5,1858,22.8,0.28,2472,0,0,0,0,0,0,Normal
78.1,1463,26.9,0.32,2432,0,0,0,0,0,0,Normal
76.7,1585,25.3,0.34,2417,0,0,0,0,0,0,Normal
74.5,1536,26.0,0.23,2522,0,0,0,0,0,0,Normal
74.5,1403,29.1,0.31,2535,0,0,0,0,0,0,Normal
76.0,1515,27.0,0.21,2594,0,0,0,0,0,0,Normal
78.8,1390,27.9,0.29,2541,0,0,0,0,0,0,Normal
75.8,1226,31.6,0.27,2607,0,0,0,0,0,0,Normal
74.0,1495,26.1,0.33,2779,0,0,0,0,0,0,Normal
75.9,1608,24.3,0.33,2846,0,0,0,0,0,0,Normal
75.9,1392,28.0,0.31,2927,0,0,0,0,0,0,Normal
72.3,1461,29.6,0.3,3005,0,0,0,0,0,0,Normal
76.2,1559,26.7,0.31,2980,0,0,0,0,0,0,Normal
75.9,1400,28.3,0.29,3014,0,0,0,0,0,0,Normal
77.2,1732,23.3,0.29,3038,0,0,0,0,0,0,Normal
79.0,1611,25.4,0.35,3112,0,0,0,0,0,0,Normal
77.8,1503,27.0,0.36,3079,0,0,0,0,0,0,Normal
75.9,1391,27.4,0.29,3201,0,0,0,0,0,0,Normal
74.8,2015,21.5,0.3,3152,0,0,0,0,0,0,Normal
80.2,1683,24.4,0.3,3347,0,0,0,0,0,0,Normal
76.3,1435,28.2,0.23,3350,0,0,0,0,0,0,Normal
76.2,1732,26.1,0.29,3267,0,0,0,0,0,0,Normal
76.4,1365,29.7,0.36,3416,0,0,0,0,0,0,Normal
76.6,1562,27.0,0.27,3562,0,0,0,0,0,0,Normal
76.1,1449,27.5,0.39,3495,0,0,0,0,0,0,Normal
75.7,1700,25.9,0.35,3489,0,0,0,0,0,0,Normal
75.4,1427,28.3,0.32,3507,0,0,0,0,0,0,Normal
76.0,1479,27.5,0.33,3565,0,0,0,0,0,0,Normal
75.3,1469,26.0,0.27,3737,0,0,0,0,0,0,Normal
75.1,1390,29.1,0.3,3726,0,0,0,0,0,0,Normal
76.3,1729,24.7,0.37,3768,0,0,0,0,0,0,Normal
76.0,1470,28.5,0.29,3802,0,0,0,0,0,0,Normal
78.5,1459,29.5,0.36,3855,0,0,0,0,0,0,Normal
72.3,1738,24.0,0.26,3838,0,0,0,0,0,0,Normal
77.9,1471,25.9,0.27,3953,0,0,0,0,0,0,Normal
78.4,1822,24.9,0.4,3961,0,0,0,0,0,0,Normal
73.3,1554,25.9,0.32,4033,0,0,0,0,0,0,Normal
75.9,1433,26.7,0.3,4159,0,0,0,0,0,0,Normal
75.9,1449,27.5,0.38,4184,0,0,0,0,0,0,Normal
71.6,1456,25.7,0.25,234,0,0,0,0,0,0,Normal
72.7,1424,27.5,0.24,345,0,0,0,0,0,0,Normal
72.5,1577,27.0,0.18,292,0,0,0,0,0,0,Normal
76.8,1478,27.1,0.19,391,0,0,0,0,0,0,Normal
75.6,1295,30.5,0.22,414,0,0,0,0,0,0,Normal
76.2,1372,29.2,0.24,462,0,0,0,0,0,0,Normal
75.2,1432,26.6,0.19,472,0,0,0,0,0,0,Normal
72.3,1656,25.7,0.22,584,0,0,0,0,0,0,Normal
73.2,1410,28.5,0.22,654,0,0,0,0,0,0,Normal
74.8,1874,24.7,0.27,752,0,0,0,0,0,0,Normal
72.3,1538,26.0,0.25,772,0,0,0,0,0,0,Normal
75.2,1636,24.1,0.16,853,0,0,0,0,0,0,Normal
73.8,1504,25.4,0.21,866,0,0,0,0,0,0,Normal
73.7,1531,27.2,0.19,900,0,0,0,0,0,0,Normal
75.3,1735,25.6,0.25,932,0,0,0,0,0,0,Normal
75.0,1354,29.5,0.26,995,0,0,0,0,0,0,Normal
73.9,1413,26.5,0.23,1241,0,0,0,0,0,0,Normal
76.4,1563,27.7,0.22,1227,0,0,0,0,0,0,Normal
73.1,1479,28.4,0.24,1254,0,0,0,0,0,0,Normal
75.6,1477,26.5,0.24,1317,0,0,0,0,0,0,Normal
75.6,1394,29.6,0.21,1362,0,0,0,0,0,0,Normal
74.1,1487,26.9,0.19,1496,0,0,0,0,0,0,Normal
75.1,1815,25.5,0.16,1436,0,0,0,0,0,0,Normal
72.4,1453,29.1,0.29,1641,0,0,0,0,0,0,Normal
75.8,1539,27.5,0.26,1569,0,0,0,0,0,0,Normal
73.9,1416,24.7,0.26,1707,0,0,0,0,0,0,Normal
73.7,1683,24.8,0.3,1744,0,0,0,0,0,0,Normal
76.1,1515,27.6,0.2,1774,0,0,0,0,0,0,Normal
73.7,1531,28.1,0.18,1873,0,0,0,0,0,0,Normal
72.6,1479,28.4,0.27,1907,0,0,0,0,0,0,Normal
72.5,1516,26.3,0.27,1977,0,0,0,0,0,0,Normal
75.9,1507,25.9,0.19,2099,0,0,0,0,0,0,Normal
73.1,1434,27.6,0.27,1996,0,0,0,0,0,0,Normal
77.5,1838,23.6,0.24,2029,0,0,0,0,0,0,Normal
71.6,1416,27.9,0.23,2082,0,0,0,0,0,0,Normal
77.4,1357,28.3,0.25,2261,0,0,0,0,0,0,Normal
75.0,1697,25.8,0.17,2303,0,0,0,0,0,0,Normal
74.6,1443,30.3,0.24,2261,0,0,0,0,0,0,Normal
73.9,1453,25.1,0.24,2207,0,0,0,0,0,0,Normal
75.2,1439,26.3,0.29,2353,0,0,0,0,0,0,Normal
74.6,1609,26.0,0.26,2350,0,0,0,0,0,0,Normal
76.3,1324,29.1,0.3,2414,0,0,0,0,0,0,Normal
74.9,1420,28.1,0.17,2424,0,0,0,0,0,0,Normal
75.2,1545,27.1,0.24,2491,0,0,0,0,0,0,Normal
74.6,1477,28.3,0.3,2704,0,0,0,0,0,0,Normal
75.1,1447,30.6,0.26,2613,0,0,0,0,0,0,Normal
75.8,1809,23.7,0.31,2756,0,0,0,0,0,0,Normal
72.8,1696,23.2,0.21,2712,0,0,0,0,0,0,Normal
73.4,1427,27.9,0.31,2705,0,0,0,0,0,0,Normal
76.6,1500,28.2,0.26,2825,0,0,0,0,0,0,Normal
75.7,1390,28.5,0.25,2837,0,0,0,0,0,0,Normal
75.1,1640,25.1,0.32,2884,0,0,0,0,0,0,Normal
75.4,1628,26.0,0.33,2939,0,0,0,0,0,0,Normal
75.6,1499,25.0,0.33,2948,0,0,0,0,0,0,Normal
74.5,1425,26.7,0.37,3003,0,0,0,0,0,0,Normal
74.0,1586,25.4,0.34,3138,0,0,0,0,0,0,Normal
75.5,1471,27.4,0.26,3227,0,0,0,0,0,0,Normal
73.8,1431,29.8,0.3,3190,0,0,0,0,0,0,Normal
75.9,1924,23.0,0.28,3300,0,0,0,0,0,0,Normal
72.4,1421,26.8,0.38,3406,0,0,0,0,0,0,Normal
76.6,1305,28.8,0.34,3383,0,0,0,0,0,0,Normal
75.8,1557,22.3,0.3,3487,0,0,0,0,0,0,Normal
75.3,1555,28.1,0.34,3523,0,0,0,0,0,0,Normal
76.4,1474,25.8,0.26,3524,0,0,0,0,0,0,Normal
77.5,1506,27.7,0.32,3603,0,0,0,0,0,0,Normal
76.8,1390,25.9,0.27,3641,0,0,0,0,0,0,Normal
72.5,1450,29.3,0.24,3747,0,0,0,0,0,0,Normal
73.2,1513,26.9,0.34,3824,0,0,0,0,0,0,Normal
74.1,1643,25.1,0.35,3864,0,0,0,0,0,0,Normal
75.1,1361,29.2,0.33,3843,0,0,0,0,0,0,Normal
75.7,1450,28.8,0.31,3954,0,0,0,0,0,0,Normal
73.6,1451,28.9,0.27,3953,0,0,0,0,0,0,Normal
75.2,1289,31.0,0.27,3979,1,0,1,0,0,0,Overstrain Failure
73.8,1356,27.6,0.28,3846,0,0,0,0,0,0,Normal
74.1,1528,26.3,0.31,4011,0,0,0,0,0,0,Normal
72.8,1978,23.4,0.37,4070,0,0,0,0,0,0,Normal
73.5,1535,26.7,0.37,4216,0,0,0,0,0,0,Normal
73.1,1843,25.0,0.26,4227,0,0,0,0,0,0,Normal
73.7,1422,26.4,0.3,4225,0,0,0,0,0,0,Normal
76.6,1536,25.9,0.3,4332,0,0,0,0,0,0,Normal
73.8,1483,27.2,0.23,4284,0,0,0,0,0,0,Normal
79.2,1492,27.7,0.35,4360,0,0,0,0,0,0,Normal
75.9,1584,26.9,0.32,4471,0,0,0,0,0,0,Normal
75.6,1555,25.6,0.33,4572,0,0,0,0,0,0,Normal
73.9,1497,27.7,0.39,4653,0,0,0,0,0,0,Normal
75.9,1537,25.3,0.34,4591,0,0,0,0,0,0,Normal
74.1,1505,27.8,0.32,4744,0,0,0,0,0,0,Normal
75.1,1646,26.4,0.36,4718,0,0,0,0,0,0,Normal
75.5,1286,30.6,0.24,212,0,0,0,0,0,0,Normal
71.5,1400,30.0,0.21,254,0,0,0,0,0,0,Normal
73.6,1337,31.7,0.23,285,0,0,0,0,0,0,Normal
71.0,1332,30.6,0.2,355,0,0,0,0,0,0,Normal
72.0,1561,23.6,0.2,408,0,0,0,0,0,0,Normal
74.8,1546,26.8,0.21,364,0,0,0,0,0,0,Normal
71.2,1713,25.7,0.18,437,0,0,0,0,0,0,Normal
74.9,1343,29.8,0.19,568,0,0,0,0,0,0,Normal
73.3,1391,31.0,0.27,531,0,0,0,0,0,0,Normal
71.4,1311,32.1,0.29,575,0,0,0,0,0,0,Normal
73.3,1453,30.0,0.28,714,0,0,0,0,0,0,Normal
73.8,1510,28.2,0.16,725,0,0,0,0,0,0,Normal
73.2,1448,30.6,0.16,786,0,0,0,0,0,0,Normal
69.7,1453,28.3,0.17,867,0,0,0,0,0,0,Normal
71.0,1468,25.2,0.23,926,0,0,0,0,0,0,Normal
71.8,1382,28.1,0.12,784,0,0,0,0,0,0,Normal
72.4,1580,25.9,0.2,903,0,0,0,0,0,0,Normal
73.5,1666,25.1,0.28,928,0,0,0,0,0,0,Normal
72.8,1409,27.8,0.26,1010,0,0,0,0,0,0,Normal
70.6,1675,23.3,0.21,1027,0,0,0,0,0,0,Normal
73.0,1698,24.5,0.21,1144,0,0,0,0,0,0,Normal
73.4,1579,26.5,0.25,1157,0,0,0,0,0,0,Normal
73.4,1743,26.2,0.27,1288,0,0,0,0,0,0,Normal
74.4,1497,28.8,0.21,1329,0,0,0,0,0,0,Normal
74.2,1741,25.9,0.23,1372,0,0,0,0,0,0,Normal
73.7,1435,27.9,0.21,1359,0,0,0,0,0,0,Normal
72.9,1440,26.4,0.18,1419,0,0,0,0,0,0,Normal
70.4,1641,25.2,0.23,1448,0,0,0,0,0,0,Normal
73.4,1420,27.7,0.23,1460,0,0,0,0,0,0,Normal
73.1,1611,25.6,0.19,1614,0,0,0,0,0,0,Normal
73.1,1373,27.6,0.27,1600,0,0,0,0,0,0,Normal
71.0,1683,25.8,0.26,1567,0,0,0,0,0,0,Normal
71.3,1547,26.4,0.27,1726,0,0,0,0,0,0,Normal
74.4,1605,26.1,0.22,1782,0,0,0,0,0,0,Normal
72.9,2010,21.0,0.17,1729,0,0,0,0,0,0,Normal
73.7,1565,26.5,0.27,1820,0,0,0,0,0,0,Normal
72.9,1828,24.0,0.23,1891,0,0,0,0,0,0,Normal
73.0,1579,27.0,0.22,1994,0,0,0,0,0,0,Normal
74.6,1882,23.4,0.21,2080,0,0,0,0,0,0,Normal
72.3,1285,29.8,0.25,2135,0,0,0,0,0,0,Normal
73.2,1571,26.3,0.32,2165,0,0,0,0,0,0,Normal
72.4,1549,26.6,0.24,2171,0,0,0,0,0,0,Normal
72.5,1544,27.4,0.22,2354,0,0,0,0,0,0,Normal
72.9,1412,27.7,0.29,2360,0,0,0,0,0,0,Normal
73.7,1422,28.9,0.28,2393,0,0,0,0,0,0,Normal
72.4,1867,23.6,0.19,2467,0,0,0,0,0,0,Normal
75.0,1424,27.0,0.3,2457,0,0,0,0,0,0,Normal
71.7,1452,28.6,0.36,2512,0,0,0,0,0,0,Normal
72.9,1550,26.2,0.17,2448,0,0,0,0,0,0,Normal
72.4,1588,26.7,0.23,2571,0,0,0,0,0,0,Normal
75.2,1338,27.7,0.16,2716,0,0,0,0,0,0,Normal
73.4,1513,27.2,0.27,2674,0,0,0,0,0,0,Normal
74.5,1470,27.6,0.32,2710,0,0,0,0,0,0,Normal
70.8,1516,26.0,0.28,2811,0,0,0,0,0,0,Normal
73.6,1434,28.7,0.34,2836,0,0,0,0,0,0,Normal
74.6,1368,29.5,0.32,2817,0,0,0,0,0,0,Normal
73.4,1304,28.6,0.35,2895,0,0,0,0,0,0,Normal
74.9,1398,30.0,0.33,2875,0,0,0,0,0,0,Normal
72.6,1516,25.5,0.27,2979,0,0,0,0,0,0,Normal
